metodo,tipo,params,valor,tempo,rep,stdout,erro,timestamp
Algoritmo Genético,default,"750,250,934,500,500,250,750,500,500,248",-436.0,2.9809703826904297,0,-436.00,,1764717469.356458
Algoritmo Genético,default,"750,250,500,500,218,250,750,500,500,500",-532.0,2.990081548690796,0,-532.00,,1764717469.3720992
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,3.000122547149658,0,-52.00,,1764717469.37561
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,649,500",-199.0,1.0927412509918213,0,-199.00,,1764717469.7194474
Algoritmo Genético,default,"750,250,500,500,218,250,750,500,500,285",-317.0,1.1425886154174805,0,-317.00,,1764717469.7692947
Algoritmo Genético,default,"726,250,500,500,500,250,750,500,447,500",-327.0,1.1746866703033447,0,-327.00,,1764717469.8013928
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,500",-250.0,0.9913911819458008,0,-250.00,,1764717470.1257389
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,1.1429853439331055,0,-52.00,,1764717470.2688217
Algoritmo Genético,default,"750,565,668,500,500,250,750,500,500,500",-733.0,0.8967225551605225,0,-733.00,,1764717470.2688217
Algoritmo Genético,default,"750,250,668,302,500,250,750,500,500,500",-220.0,1.0310778617858887,0,-220.00,,1764717470.406688
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,500",-250.0,1.0502300262451172,0,-250.00,,1764717470.406688
Algoritmo Genético,default,"750,250,668,302,500,250,750,500,500,500",-220.0,1.3691153526306152,0,-220.00,,1764717471.7843127
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,500",-250.0,1.3691153526306152,0,-250.00,,1764717471.7843127
Algoritmo Genético,default,"750,250,500,500,999,250,750,500,500,248",-101.0,1.5228431224822998,0,-101.00,,1764717471.9380405
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,1.8384122848510742,0,-52.00,,1764717472.2536097
Algoritmo Genético,default,"750,250,668,302,500,250,750,500,500,248",28.0,1.9494879245758057,0,28.00,,1764717472.3646853
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,649,500",-199.0,2.1349828243255615,0,-199.00,,1764717472.5501802
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,500",-1.0,2.151015520095825,0,-1.00,,1764717472.566213
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,2.166654586791992,0,-52.00,,1764717472.581852
Algoritmo Genético,default,"750,250,668,302,500,250,750,500,649,500",-169.0,1.0369300842285156,0,-169.00,,1764717472.8212428
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,248",196.0,1.0525696277618408,0,196.00,,1764717472.8368824
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,649,500",-199.0,1.0419869422912598,0,-199.00,,1764717472.9800274
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,1.0281388759613037,0,-52.00,,1764717473.2817485
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,500",-250.0,0.948300838470459,0,-250.00,,1764717473.3129861
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,649,500",-199.0,0.8097848892211914,0,-199.00,,1764717473.359965
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,0.8563194274902344,0,-52.00,,1764717473.4225323
Algoritmo Genético,default,"750,250,500,302,500,250,184,500,500,500",-618.0,0.9032313823699951,0,-618.00,,1764717473.4850833
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,1.4071569442749023,0,-52.00,,1764717474.8922403
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,500",-1.0,1.4071569442749023,0,-1.00,,1764717474.8922403
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,1.4530658721923828,0,247.00,,1764717474.9381492
Algoritmo Genético,default,"750,250,500,500,337,250,750,500,500,248",-165.0,1.4842276573181152,0,-165.00,,1764717474.969311
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,248",-2.0,1.5314548015594482,0,-2.00,,1764717475.0165381
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,1.5314548015594482,0,247.00,,1764717475.0165381
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,248",196.0,1.5937952995300293,0,196.00,,1764717475.0788786
Algoritmo Genético,default,"750,250,668,302,500,250,750,500,500,248",28.0,1.8319039344787598,0,28.00,,1764717475.3169873
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,248",196.0,1.2046470642089844,0,196.00,,1764717476.173958
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,1.3298618793487549,0,247.00,,1764717476.2221022
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,1.2528619766235352,0,-52.00,,1764717476.2694001
Algoritmo Genético,default,"750,250,500,316,500,250,750,500,649,500",-15.0,1.3473050594329834,0,-15.00,,1764717476.2854543
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,500",-1.0,1.296593427658081,0,-1.00,,1764717476.3131316
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,248",196.0,1.4520478248596191,0,196.00,,1764717476.344288
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,248",-2.0,1.0474629402160645,0,-2.00,,1764717476.3754654
Algoritmo Genético,default,"750,250,668,302,500,250,750,500,500,500",-220.0,1.3333382606506348,0,-220.00,,1764717476.412217
